,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K01652,0.0015570400266772622,0.001638298779976351,0.0010045781004394212,0.0009393624583082678
1,ko:K06962,6.905499539833527e-05,6.193846731623192e-05,0.0001238881707870039,0.0001356006342610312
2,ko:K13038,0.0005186130234118456,0.0005244652498291461,0.000448558224844098,0.0004417956148504574
3,ko:K04066,0.0012107642526508198,0.0012966797916254692,0.0006116830347567203,0.0006058286401662198
4,ko:K03581,0.0007794207306699069,0.0008266492923429782,0.0004112450915030309,0.00038930504674941294
5,ko:K01869,0.0017407863622589132,0.0018756820183175634,0.0007807681208396616,0.0008114166985619749
6,ko:K03101,0.00038931004652104697,0.00034567447415274796,0.0006859389474278266,0.0007687681119798768
7,ko:K20276,0.00257324933577102,0.0028935494497139866,0.0003519096940652923,0.0002930723385641648
8,ko:K01980,0.00421956045794876,0.0045949783201860534,0.0016400063709614968,0.0015550330799934465
9,ko:K04043,0.0014651668588864307,0.001556594015232315,0.0008632038957605985,0.0008617201596588084
10,ko:K02025,0.0007558019206496088,0.0007384996923743138,0.0008263154339115116,0.0007906391820219777
11,ko:K03346,0.00023979096952813245,0.00024486101709023675,0.00020492812906590502,0.0002230849144294385
12,ko:K25289,8.546806676837437e-05,8.621492878854541e-05,8.924133711757848e-05,8.529717316419699e-05
13,ko:K03657,0.002401912883420388,0.0025717043876204815,0.0011935553916391463,0.0011176116791514015
14,ko:K01929,0.0007724151514265976,0.000800203191739647,0.0005959077722449182,0.0005773962491114875
15,ko:K05846,0.0003278611085868769,0.00030952602809643096,0.0004465471893192613,0.00039258570725572825
16,ko:K03547,0.00036649187412855474,0.00037347850642035927,0.0003231250376179384,0.0002799496965389035
17,ko:K25072,1.1809405010150085e-05,1.087565944155933e-05,8.200107121866303e-06,1.0935535021050905e-05
18,ko:K06975,0.00010828623916086784,8.235626678970938e-05,0.00029180344800653946,0.0003652468697031009
19,ko:K04750,0.00015432290275975853,0.00013218625580512557,0.0003171252514048147,0.0003510306741757346
20,ko:K01647,0.0006937525044945803,0.0007081567856242714,0.0005958946075174824,0.0005609929465799115
21,ko:K12132,0.0018234521973299895,0.0019315250508036613,0.0011136601549189727,0.0008420361966209164
22,ko:K02838,0.0004555628102220581,0.00040535328214898035,0.0007592143039254627,0.0008759363551861746
23,ko:K00974,0.000579661642532114,0.0005960816503437256,0.00046308602552939785,0.00048116354092624076
24,ko:K03621,0.000519013342225749,0.0005175367468094885,0.0005274024915778683,0.0005598993930778059
25,ko:K01560,0.0001295031362977477,0.00011998928308124423,0.0001818873374594224,0.00017496856033681458
26,ko:K03977,0.000945753197846767,0.0009795874903569478,0.0007351339464501804,0.0007348679534146189
27,ko:K03110,0.0007175714739218326,0.000726679583831417,0.000675236542884625,0.000676909617803049
28,ko:K01448,0.0008985155778061685,0.0009073089074352951,0.0008108082924638446,0.000785171414511453
29,ko:K00975,0.00046837301226696783,0.00047692238392019626,0.0004129279106564647,0.0003980534747662536
30,ko:K01880,0.0003775006415108982,0.00039276418758496507,0.00028911101206414357,0.00028213680354311356
31,ko:K04486,0.00013310600562287816,0.0001278439260112593,0.00016446803950017591,0.00016184591831155343
32,ko:K25143,6.485164785234968e-05,6.475045389743194e-05,5.800370868905698e-05,5.030346109683414e-05
33,ko:K00031,0.0007253776907929478,0.0007583026081840771,0.000502458828786771,0.00046804089890097966
34,ko:K04771,0.0009195323155360952,0.0009452226646551761,0.0007348216843964854,0.0007283066324019883
35,ko:K06207,0.0009501567047997049,0.0010081467767524424,0.000572087753318079,0.0005445896440483352
36,ko:K19082,7.025595184004543e-05,6.589020103587818e-05,0.00010001556138603024,0.00012247799223577007
37,ko:K03439,0.0004223363486680772,0.0003977625967222471,0.0005726728461883818,0.000599267319153589
38,ko:K00754,0.00016673278599076342,0.00016841404168901775,0.00015404907087483846,0.00013122642025261078
39,ko:K03705,0.00043914973885202,0.00043740199519190346,0.0004413244979157913,0.0004417956148504572
40,ko:K18707,0.00029823751635802716,0.00030249529876047454,0.0002391280972626252,0.00021871070042101825
41,ko:K07224,0.00010048002228975159,0.0001009034772514932,9.706118726553627e-05,8.748428016840718e-05
42,ko:K03526,0.000562047614720364,0.000567786321451509,0.0004901425917246553,0.00046366668489255933
43,ko:K16921,7.005579243309372e-05,6.987092430790797e-05,8.13535912758058e-05,9.185849417682757e-05
44,ko:K00606,0.00034147194825959236,0.0003325650934117432,0.0004189571147545394,0.0004155503307999351
45,ko:K00075,0.0005626480929412194,0.0005579786981503946,0.0005993402489710388,0.000595986658647274
46,ko:K03785,0.00011288990552075682,0.00010674716070564191,0.0001551913991975656,0.00017715566734102475
47,ko:K02004,0.0034575535956836725,0.003690098432087419,0.001951105774287249,0.001688446607250265
48,ko:K01139,0.001225576048765246,0.0013148425090766906,0.000627787121779329,0.0006003608726556941
49,ko:K06919,0.00037629968506918814,0.0003989008180947787,0.00021917981586202817,0.0001946525233747063
50,ko:K06973,0.00012269771646138995,0.0001158468286222328,0.00017546018709982357,0.0001859040953578655
51,ko:K00703,0.0004323443190156627,0.00045024741842962675,0.0003330806007785893,0.00033134671113784294
52,ko:K00282,0.0001661323077699082,0.00016979333407610668,0.00013061274252351783,0.00012903931324840062
53,ko:K07458,5.30422428421995e-05,4.4762920411962354e-05,0.00010378668558743772,0.00010279402919787843
54,ko:K01921,0.0007165706768870746,0.0007224989852245329,0.0007052831165374413,0.0007151839903767269
55,ko:K13653,0.00013770967198276738,0.00013682916148423106,0.0001763788668221006,0.00017059434632839417
56,ko:K01512,0.00010288193517317198,7.919945711173701e-05,0.0002904873147168987,0.0003860243862430976
57,ko:K25232,0.0005005986767861922,0.0004901370425093303,0.0005946906773032656,0.0006517578872546328
58,ko:K00789,0.0007754175425308748,0.000794684496425377,0.000697102061333351,0.0007283066324019885
59,ko:K01958,0.00041212821891354235,0.00044967983350927655,0.00013809331745883135,0.0001159166712231395
60,ko:K03601,0.0006703338538812328,0.0006866556923512003,0.0005382676797209173,0.000509595931980973
61,ko:K03529,0.0013632857207480102,0.0014939460667656509,0.0004518800456346013,0.0004221116518125657
62,ko:K07533,0.00018955095838325684,0.0001865126769718148,0.00019824945644127972,0.00020777516539996737
63,ko:K04063,0.0001953555811848564,0.00017033955827364857,0.0004160079083146556,0.0004428891683525626
64,ko:K01785,0.0003925125970322745,0.0003899064280263166,0.0003995529966829048,0.00035649844168626017
65,ko:K02687,0.0003875086118584822,0.0003765285124842864,0.00043165371962921244,0.0004199245448083556
66,ko:K02770,0.0006947533015293388,0.0007353947587374466,0.0004405341015605266,0.00042429875881677594
67,ko:K04748,8.166503803629212e-05,8.080608862014922e-05,0.00010144978245776142,0.00010716824320629877
68,ko:K06131,0.0007952333238190914,0.0008219514590909356,0.0006100294085132466,0.0005752091421072773
69,ko:K01752,0.0006279000596074725,0.0006382904386141077,0.0006087978403187112,0.0006156706216851644
