,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K03703,0.0008652390222799052,0.0009148452791595612,0.0005127277078035121,0.0
1,ko:K13038,0.0006489292667099288,0.0006822226046657935,0.0005906227712937671,0.0
2,ko:K00134,0.000757084144494917,0.0006702826797802726,0.0006785776396923534,0.0
3,ko:K01889,0.000757084144494917,0.0007818592192277258,0.0007510907879898808,0.0
4,ko:K00088,0.0010815487778498814,0.0011030020264934587,0.0008570554012285651,0.0
5,ko:K02454,0.0004866969500324465,0.0005335911259184478,0.0003346425257223321,0.0
6,ko:K00162,0.00032446463335496434,0.00024003366235374622,0.00025776411505861824,0.0
7,ko:K01153,0.0012437810945273634,0.0013224496114583757,0.00045906862686805126,0.0
8,ko:K00812,0.00043261951113995244,0.0004759501092297266,0.00041820364430831354,0.0
9,ko:K08994,0.00010815487778498811,0.00012351646433297404,0.00013791553745044549,0.0
10,ko:K21573,0.0009733939000648934,0.001042478958970301,0.00035197542714302953,0.0
11,ko:K03321,0.0010274713389573874,0.0011688774741377115,0.0007660588520784223,0.0
12,ko:K06213,0.0005948518278174347,0.0005735281160527761,0.0004333596544027713,0.0
13,ko:K02528,0.0005407743889249406,0.0005657054066450212,0.0007181235817680779,0.0
14,ko:K00797,0.00043261951113995244,0.0004710094506564077,0.0005733026315476015,0.0
15,ko:K15726,0.0011356262167423754,0.001296922875496228,0.00039812002340675116,0.0
16,ko:K03924,0.00043261951113995244,0.0003318475675079236,0.0003680749428000599,0.0
17,ko:K01468,0.00021630975556997622,0.00016798239149284469,0.0001455720471261514,0.0
18,ko:K07114,0.0009733939000648933,0.0010395969081358652,0.0008576205661270359,0.0
19,ko:K22205,5.4077438892494055e-05,6.175823216648702e-05,8.154906292345447e-05,0.0
20,ko:K21572,0.0014060134112048456,0.0014957843830723163,0.000928791365935416,0.0
21,ko:K00962,0.0011897036556348694,0.0013080393572861956,0.0006346661523669681,0.0
22,ko:K00147,0.00032446463335496434,0.0002795589309402979,0.0002347379518547413,0.0
23,ko:K00508,0.00010815487778498811,0.00012351646433297404,0.00011741836962816165,0.0
24,ko:K00347,0.00010815487778498811,0.00012351646433297404,0.00010832906867369569,0.0
25,ko:K02434,0.0009193164611723993,0.0009737214604916124,0.0006967597841008707,0.0
26,ko:K00942,0.0005407743889249406,0.00048130248935082215,0.0008385159747027671,0.0
27,ko:K20276,0.002866104261302184,0.0032418954671927904,0.00041497404710862535,0.0
28,ko:K02031,0.0012437810945273634,0.0012256950477308797,0.0010342108611734293,0.0
29,ko:K01966,0.0005948518278174347,0.0006612248057291878,0.0004426672497299381,0.0
30,ko:K01714,0.0005407743889249406,0.0004730680583952906,0.0005593690137476393,0.0
31,ko:K02881,0.0002703871944624703,0.00025156186569149047,0.0007374976182226755,0.0
32,ko:K02316,0.0018386329223447975,0.0019157403618044282,0.001116846864225528,0.0
33,ko:K16089,0.000757084144494917,0.0008646152503308186,0.00041719503940494175,0.0
34,ko:K01868,0.0015682457278823273,0.0017037037646994893,0.0009584090123560575,0.0
35,ko:K03043,0.003082414016872159,0.0033250632198436585,0.0009331944035715879,0.0
36,ko:K03694,0.0002703871944624703,0.00026350179057701127,0.00011957754828962618,0.0
37,ko:K04066,0.0014600908500973394,0.0015773052495320792,0.0007484057993649408,0.0
38,ko:K01952,0.0006489292667099288,0.0006719295659713789,0.00018529153561808976,0.0
39,ko:K02391,0.0002703871944624703,0.0003083794392846585,0.000443973646927226,0.0
40,ko:K00620,0.0007030067056024229,0.0006855163770480062,0.0006016971475917399,0.0
41,ko:K03624,0.00043261951113995244,0.0003553156957311886,0.0007773423627777292,0.0
42,ko:K00600,0.0010815487778498814,0.0011392335226977977,0.0009244534403009409,0.0
43,ko:K01878,0.0003785420722474584,0.0003808424316933366,0.0004379165098702741,0.0
44,ko:K09014,0.0005407743889249406,0.0005587061403328193,0.00041081670877718684,0.0
45,ko:K09807,0.00021630975556997622,0.00013133917374072906,0.0001979072340997533,0.0
46,ko:K01894,0.00016223231667748217,0.00018527469649946105,0.00022709107098803073,0.0
47,ko:K03631,0.00043261951113995244,0.0004388951699298344,0.00027649708482748044,0.0
48,ko:K01069,0.000757084144494917,0.000678517110735804,0.0010604825959272537,0.0
49,ko:K05365,0.0002703871944624703,0.0003067325530935522,0.00013881537091460722,0.0
50,ko:K03308,0.0008652390222799051,0.0008749082890252328,0.0006251177515374573,0.0
51,ko:K14682,0.00021630975556997622,0.00024703292866594807,0.0001960045793868197,0.0
52,ko:K02452,5.4077438892494055e-05,2.0586077388829005e-06,1.8845855422461444e-06,0.0
53,ko:K02406,0.0002703871944624703,0.00029685123594691424,0.0002636248747703313,0.0
54,ko:K07263,0.0010274713389573874,0.0010700643026713321,0.0006162012617761728,0.0
55,ko:K06152,5.4077438892494055e-05,6.175823216648702e-05,8.34309643755342e-05,0.0
56,ko:K01338,0.0016764006056673153,0.0017831660234203695,0.0007867682829057527,0.0
57,ko:K00384,0.0011897036556348694,0.0011536437768699774,0.0012745841488398235,0.0
58,ko:K01139,0.0014600908500973396,0.0014990781554545288,0.0007189586840769924,0.0
59,ko:K11752,0.0008111615833874111,0.0006715178444236024,0.0006475864758915921,0.0
60,ko:K01126,0.000757084144494917,0.0007398636213545146,0.0008350227557451239,0.0
61,ko:K01980,0.00416396279472204,0.004528525303994599,0.0016585657847524894,0.0
62,ko:K06211,0.00021630975556997622,0.00023921021925819304,0.0002165587925396317,0.0
63,ko:K03790,0.0005948518278174347,0.000578468774626095,0.0011215515635137241,0.0
64,ko:K03091,0.00021630975556997622,0.00023303439604154436,0.00038078420256859905,0.0
65,ko:K00467,5.4077438892494055e-05,2.2232963579935328e-05,2.0251874951027167e-05,0.0
66,ko:K21802,5.4077438892494055e-05,5.2288636567625677e-05,3.782188324835675e-05,0.0
67,ko:K06306,0.00010815487778498811,0.00012310474278519746,9.444537711052915e-05,0.0
68,ko:K03168,0.0016764006056673151,0.0018634517252368026,0.0008729911340124149,0.0
69,ko:K00004,5.4077438892494055e-05,6.175823216648702e-05,6.417766490425708e-05,0.0
70,ko:K13292,0.0005407743889249406,0.0005739398376005528,0.0006748226034447612,0.0
71,ko:K03046,0.002433484750162231,0.002751535103790884,0.0007347192976820385,0.0
72,ko:K07004,0.00010815487778498811,0.00012351646433297404,4.955540071041477e-05,0.0
73,ko:K01534,0.0005948518278174347,0.0006291105250026145,0.0003527281057803959,0.0
74,ko:K02622,0.0009193164611723993,0.001025598375511461,0.0005526633975040544,0.0
75,ko:K25308,0.0002703871944624703,0.00029396918511247823,0.00032956328094845173,0.0
76,ko:K15894,0.0002703871944624703,0.000290263691182489,0.00030288935905682413,0.0
77,ko:K00074,0.00021630975556997622,0.00024703292866594807,0.00022386616272314046,0.0
78,ko:K05832,0.00010815487778498811,6.381683990536992e-05,6.386187336407155e-05,0.0
79,ko:K11741,0.00021630975556997622,0.00019021535507278002,0.0006197725781593767,0.0
80,ko:K08602,0.0005407743889249406,0.0005689991790272337,0.0003288384268299645,0.0
81,ko:K01579,0.0003785420722474584,0.00029890984368579715,0.000807551932142391,0.0
82,ko:K03574,0.0005948518278174347,0.0005607647480717021,0.001218085537881185,0.0
83,ko:K03406,0.0034609560891196173,0.003745430920123546,0.0021911234275776587,0.0
84,ko:K02347,0.00010815487778498811,0.00012351646433297404,7.591553580257575e-05,0.0
85,ko:K03311,0.00032446463335496434,0.0003705493929989221,0.00029628350066291287,0.0
86,ko:K00318,0.00010815487778498811,7.24629924086781e-05,7.919970308024882e-05,0.0
87,ko:K01992,0.0023253298723772435,0.0022352362828790533,0.0022124905076647797,0.0
88,ko:K03151,0.0007030067056024229,0.0007765068391066303,0.0007273656816242639,0.0
89,ko:K00864,0.0005948518278174347,0.0006604013626336346,0.00046472220271189245,0.0
90,ko:K05799,0.0003785420722474584,0.0003754900515722411,0.0005498822764551205,0.0
91,ko:K02488,0.0003785420722474584,0.0003841362040755493,0.000383960663223218,0.0
92,ko:K01873,0.0015682457278823273,0.001717702297323893,0.000674627346080235,0.0
93,ko:K06023,0.00010815487778498811,0.00012351646433297404,0.00013927803369626947,0.0
94,ko:K02480,0.00010815487778498811,0.00012351646433297404,0.00011308987025162017,0.0
95,ko:K15738,0.0008652390222799052,0.0009214328239239866,0.000518393433212501,0.0
96,ko:K02847,0.00016223231667748217,0.00014616114946068595,0.00012397969648844217,0.0
97,ko:K00928,0.0010815487778498814,0.0010535954407602688,0.000860538977673041,0.0
98,ko:K18887,0.0006489292667099288,0.0007410987859978444,0.00042929071006241905,0.0
99,ko:K21023,0.0003785420722474584,0.00037590177312001765,0.00019101236750417928,0.0
100,ko:K01638,0.0004866969500324465,0.0005298856319884586,0.00032011752871118673,0.0
101,ko:K07130,5.4077438892494055e-05,2.3056406675488485e-05,3.8311640299609476e-05,0.0
102,ko:K03800,0.0004866969500324465,0.0005055940606696404,0.000528595727021877,0.0
103,ko:K03106,0.0011356262167423754,0.0011009434187545753,0.000813176881709936,0.0
104,ko:K03424,0.000757084144494917,0.0007921522579221404,0.001018642600986632,0.0
105,ko:K07192,0.00010815487778498811,0.00012351646433297404,8.601867255501179e-05,0.0
106,ko:K10548,0.0002703871944624703,0.0003087911608324351,0.00021089648881344772,0.0
107,ko:K06901,0.0005948518278174347,0.0006641068565636239,0.0005139392448119701,0.0
108,ko:K06415,0.00010815487778498811,0.00011775236266410192,8.832169968775942e-05,0.0
109,ko:K09786,0.00016223231667748217,7.740365098199706e-05,6.468069944320917e-05,0.0
110,ko:K08217,0.00032446463335496434,0.00030220361606800983,0.0002541233836386089,0.0
111,ko:K07238,0.00032446463335496434,0.00026226662593368155,0.00034519772993373986,0.0
112,ko:K07084,0.00016223231667748217,0.00018527469649946105,0.00014522975225240742,0.0
113,ko:K02004,0.0036231884057970993,0.003822422849557767,0.0020779736459255313,0.0
114,ko:K06295,0.00016223231667748217,0.00018527469649946105,0.00012628087138788886,0.0
115,ko:K12942,0.0002703871944624703,0.0002758534370103087,0.00018181006897126468,0.0
116,ko:K00876,0.0002703871944624703,0.00021409520484382165,0.00028969166942808595,0.0
117,ko:K19294,0.00032446463335496434,0.00034790470787121017,0.0002567618265989863,0.0
118,ko:K00138,0.00032446463335496434,0.0003705493929989221,0.00025791698550982676,0.0
119,ko:K01990,0.0033528012113346294,0.0030623848723622007,0.0037694413876219906,0.0
120,ko:K03581,0.0010274713389573874,0.001116177116022309,0.000550934427263736,0.0
121,ko:K02227,0.0003785420722474584,0.00036149151894783736,0.00039293354994701803,0.0
