,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K01061,0.00018210942761940374,0.0001803793289634042,0.0002331891071974969,0.000183784777215012
1,ko:K18301,3.0022378522938462e-05,2.9212996246432823e-05,4.745092420521244e-05,2.162173849588376e-05
2,ko:K03592,0.0003053591920819924,0.00031765178589984055,0.0002470707179550222,0.00022162281958280862
3,ko:K00681,0.0006142736658311721,0.0006484531866134453,0.0003895941616813138,0.0002108119503348667
4,ko:K00526,0.0005866214750863605,0.0005801800490217296,0.0005738666164098248,0.0005351380277731223
5,ko:K15549,1.4221126668760328e-05,1.3309314535378412e-05,1.3059793220281003e-05,1.081086924794188e-05
6,ko:K00375,0.00045310089691855766,0.0004685800756355369,0.00033842753908181145,0.0001891902118389829
7,ko:K21065,1.0665845001570249e-05,1.0374455500409298e-05,9.751287359068807e-06,5.40543462397094e-06
8,ko:K01816,7.861122797453627e-05,7.832819364889343e-05,9.954750815058602e-05,7.027065011162221e-05
9,ko:K07640,6.280997612035815e-05,6.505202433875586e-05,5.128394940131034e-05,3.783804236779658e-05
10,ko:K12132,0.0018819290958325928,0.0019970540584069774,0.0011150282982028703,0.0006486521548765115
11,ko:K01915,0.0012155112988826411,0.0012522296228043987,0.0009053854506289087,0.0006702738933723954
12,ko:K21449,0.0020162397365931285,0.0022458812906952005,0.0004869154451876295,0.0003513532505581108
13,ko:K13409,8.532676001256202e-05,9.251133684971432e-05,4.56190856699362e-05,3.243260774382564e-05
14,ko:K06901,0.000686564393064036,0.0007101213847753316,0.0005378107173172974,0.0004324347699176749
15,ko:K01626,0.0006612823900973518,0.0006694793122253697,0.0006121758835071213,0.0006216249817566575
16,ko:K02343,0.0011779833257289725,0.0012510966587416233,0.0007231687165181278,0.0007135173703641629
17,ko:K03724,0.000567264941564994,0.0006251370272576006,0.00017854418591568879,0.00011891956172736062
18,ko:K02992,0.00047285246173628035,0.0004136855562319767,0.0009083333642623868,0.001297304309753024
19,ko:K07386,0.0004878636509977499,0.0005100176335912812,0.00026947725982839524,0.0002000010810869248
20,ko:K00820,0.0010468329353392953,0.0011043356277794017,0.0006552633548919784,0.0005297325931491515
21,ko:K02004,0.0037275153124007214,0.003984803348128156,0.0020108193112678614,0.0016054140833193647
22,ko:K20276,0.0028070923918947738,0.0031616205868537565,0.0003918847197388,0.00029729890431840167
23,ko:K00957,0.00020265105502983546,0.00019634930112494043,0.0002215646579257645,0.00016756847334309914
24,ko:K01673,0.00040372198487425036,0.00038122131470963964,0.0005731745450123515,0.0005567597662690061
25,ko:K02601,0.00048430836933055916,0.0004494251486485776,0.000781280193855415,0.0008918967129552038
26,ko:K07315,0.0003981915467252888,0.0004138994935948955,0.0003001271939510485,0.00024324455807869238
27,ko:K07646,0.0004218934245065561,0.000447415342718059,0.00020402720789238418,0.00015135216947118627
28,ko:K00965,0.00028481756467156106,0.0002884870008901216,0.00024697599206133507,0.0002162173849588377
29,ko:K03735,0.0001074485126084114,0.00010962933908550446,8.231354785066998e-05,3.243260774382564e-05
30,ko:K01589,0.0004380897076570885,0.00044105145947180194,0.0004061326248528066,0.0003945967275498783
31,ko:K18123,2.765219074481176e-06,2.2990733508022933e-06,2.5228415729969606e-06,0.0
32,ko:K01953,0.0008508974123474883,0.0009001610402953192,0.0005142876121628163,0.00038919129292590727
33,ko:K01462,0.0006237544169436782,0.000560383309946014,0.0011060139891959026,0.0013756831118006017
34,ko:K08150,6.320500741671259e-06,5.945048127303964e-06,3.4791114602253056e-06,0.0
35,ko:K00058,0.0007387085241828232,0.0007519265534110215,0.0006111974830033376,0.00046486737766150026
36,ko:K05349,0.0010456478414502329,0.0011246144792222575,0.0004904767793474525,0.0003270287947502417
37,ko:K01468,0.00022872312058922923,0.00023568665708132835,0.00019783605642524355,0.00014594673484721535
38,ko:K02482,0.0005577841904524869,0.0005820633004558727,0.0003607218423739717,0.00032432607743825616
39,ko:K12574,0.0009682217073647611,0.0010217256736698467,0.0006088795929380561,0.0006486521548765119
40,ko:K01679,0.0005285518745222578,0.0005515486008181599,0.0004120624865803073,0.00035135325055811077
41,ko:K00943,0.00047285246173627997,0.0004398311125424773,0.0006773024687511812,0.0007243282396121048
42,ko:K00134,0.0009449148608798456,0.0009436144305861705,0.0009358186725258612,0.0009135184514510872
43,ko:K07486,0.0007778166225219128,0.000774426134945021,0.0007867233960433819,0.0007135173703641629
44,ko:K25590,6.201991352764926e-05,6.461812320832921e-05,4.36446120679591e-05,2.7027173119854702e-05
45,ko:K06153,0.0004325592695081255,0.0004182354916968681,0.0005236201754272809,0.0005135162892772386
46,ko:K22348,2.7257159448457293e-05,2.689584368186275e-05,1.987428060805079e-05,1.621630387191282e-05
47,ko:K07126,0.0005953121636061579,0.0005892196559056194,0.000648560506294094,0.0005675706355169481
48,ko:K15532,0.000129570265204261,0.0001334426768199611,0.00011632353871560278,7.567608473559315e-05
49,ko:K07304,0.00035513313542265333,0.0003208578331413261,0.0005884650021920061,0.0006729766106843808
50,ko:K21470,0.0001832945215084667,0.0001915914547017208,0.00012714353110523021,6.486521548765128e-05
51,ko:K01014,7.110563334380167e-06,7.005695335013541e-06,7.889291112586589e-06,5.40543462397094e-06
52,ko:K19954,3.9503129635445395e-05,4.101570963449649e-05,3.672232831067945e-05,2.7027173119854702e-05
53,ko:K03320,0.0006371854810197305,0.0006607289727617659,0.0005197139920007825,0.00043784020454164577
54,ko:K13529,9.08571981615243e-05,9.280060426999882e-05,6.617938165017384e-05,2.7027173119854702e-05
55,ko:K00995,0.0004171530489503026,0.00038140512004961134,0.0006598643654563278,0.0007297336742360756
56,ko:K00114,4.819381815524341e-05,5.073328703467655e-05,3.0309300795701468e-05,0.0
57,ko:K01951,0.0009137073884678451,0.0009528137371916747,0.0007010197656199672,0.0005891923740128317
58,ko:K00790,0.0008718340710542743,0.0008943274806529161,0.0007222180645338882,0.0006486521548765116
59,ko:K06013,0.00016156780020897178,0.00016542179277286378,0.0001376330654518182,0.00013513586559927348
60,ko:K01426,0.0005479084080436251,0.0005688052103595034,0.0004094229907476958,0.0002432445580786924
61,ko:K06911,0.0003278759759741955,0.000311444589172904,0.00040371330223051724,0.0003081097735663435
62,ko:K12340,0.0006529867328739081,0.0006723780128328033,0.0005068450781186155,0.0003945967275498782
63,ko:K02347,0.00013747089113135,0.00014498022840609738,8.752606413188532e-05,5.9459780863680345e-05
64,ko:K03294,0.0006241494482400338,0.0006502822004062855,0.00047479929267872835,0.00037297498905399456
65,ko:K03742,0.0002555852487413314,0.00026001525240816733,0.0002163344999101917,0.0002000010810869248
66,ko:K01681,0.0009480751112506842,0.0010197670921783353,0.00041219383212455225,0.00032973151206222714
67,ko:K00941,0.0003444672904210827,0.00033992236405944724,0.00041845733418358473,0.0003837858583019364
68,ko:K03092,0.0004586313350675203,0.0004770562136903295,0.0003505292852952512,0.00030270433894237253
69,ko:K19585,4.068822352450873e-05,4.431817934941041e-05,2.146825322713546e-05,1.081086924794188e-05
70,ko:K00845,0.00019672558558451824,0.00019573159465454163,0.00020084020515110564,0.0001972983637749393
71,ko:K12373,0.0003428871652356651,0.00036855983866760565,0.00017894572472402698,0.00010810869247941875
72,ko:K01042,0.0002105516809569241,0.0002161219345822993,0.00016765229024382248,0.00013513586559927348
73,ko:K07277,0.0008868452603157446,0.0009624288657138368,0.00041586213955462103,0.0004054075967978201
74,ko:K15725,0.00022714299540381124,0.00023130546094493737,0.0001884614164664906,0.00011351412710338969
75,ko:K22278,0.0004100424856159222,0.0003980169042999034,0.00040845153404668626,0.0003594614024940673
76,ko:K08677,1.9356533521368224e-05,2.0420471950703992e-05,1.255208697698376e-05,5.40543462397094e-06
77,ko:K02563,0.0005882016002717786,0.000589204589894145,0.0005593065497086667,0.0004945972680933402
78,ko:K00432,0.00022358771373662148,0.00019309805584903538,0.00039303097252830365,0.0004378402045416456
79,ko:K01443,0.00038318035746381945,0.00039658864641224916,0.0003571709318177049,0.00032432607743825616
80,ko:K13490,4.582363037711665e-05,4.822931592783943e-05,2.1717679656538852e-05,5.40543462397094e-06
81,ko:K16264,0.0003278759759741959,0.00032017383622044536,0.0003530919116289876,0.00028648803507045966
82,ko:K04567,0.0010898913466419302,0.001141069576953231,0.0007401554281272481,0.0007297336742360759
83,ko:K18335,3.515778537554639e-05,3.4160674414214414e-05,4.7182448212066606e-05,2.7027173119854702e-05
84,ko:K00928,0.0009069918564298209,0.0009266862600949415,0.0007552849103526853,0.0007783825858518144
85,ko:K00239,0.0006865643930640368,0.0007310119162839986,0.0004128375095273136,0.00032432607743825616
86,ko:K06889,0.0007157967089942649,0.0007144965545071343,0.0007794910424285446,0.0006270304163806283
87,ko:K03531,0.0008228501903063219,0.0008389538620845095,0.0007042792204049178,0.0007189228049881338
88,ko:K02884,0.0003598735109789069,0.0002770277925636451,0.0008280320614301012,0.0011243304017859539
89,ko:K17836,0.00018447961539753036,0.0001821420523057626,0.00020138470929051178,0.00015135216947118632
90,ko:K07407,0.0003519728850518175,0.0003708619252207027,0.00020115138236834301,9.729782323147688e-05
91,ko:K00384,0.0010468329353392949,0.0010304368415036205,0.0010744715487316255,0.0010702760555462445
92,ko:K02529,0.0012735808994467424,0.0012865078121081037,0.0013081110505731616,0.0009702755150027815
93,ko:K00677,0.0002804722204116619,0.0002651286567021534,0.000347092171603704,0.00033513694668619817
