,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K03100,0.0007444468371575338,0.0007129931820476255,0.0009567331301806594,0.0009551233140174135
1,ko:K03581,0.0007967734599369248,0.0008470756808699237,0.000424546938574351,0.0004298054913078358
2,ko:K03789,0.00030087808098148473,0.00026629827058466133,0.0005846290467198714,0.0006468789717663391
3,ko:K01712,0.0003216074738517818,0.0003392799420683167,0.00020422820692867012,0.00017582951917138726
4,ko:K03657,0.002461162576804399,0.002633743445707525,0.0012144084603355413,0.001163513855257569
5,ko:K06219,3.7031148428490654e-05,3.5800391948312696e-05,4.7701837016075946e-05,4.341469609170051e-05
6,ko:K01153,0.001239939703630069,0.0013448787592193203,0.0004760393242283192,0.0004569396763651488
7,ko:K03546,0.0008227355150851604,0.000891749923127784,0.0003120219212513415,0.00028870772900980887
8,ko:K09790,8.352134020556291e-05,7.107969424114253e-05,0.00019068996921606197,0.0001888539279988975
9,ko:K20035,0.00017187283020614688,0.0001797636702085486,0.00010553209529655814,9.117086179257114e-05
10,ko:K01902,0.0004049275578158853,0.00039620438907992766,0.0004678321564373349,0.00045911041116973377
11,ko:K07014,8.533264637869574e-05,8.883505794340723e-05,5.266365888806542e-05,3.6902491677945435e-05
12,ko:K01048,0.00011592359508049228,0.00011575087126573554,0.00012522498059601772,0.00012373188386134652
13,ko:K01972,0.0013508318926740842,0.001435724610186237,0.0007310331260001893,0.0007228546899268151
14,ko:K00821,0.000589882043716878,0.0006042003902992202,0.0005279488185461402,0.0005036104746637269
15,ko:K00164,0.0008961940432177644,0.0009708988439457442,0.00036449577250048974,0.00036685418197486986
16,ko:K03527,0.0004316946379299573,0.0004247938197663365,0.00046523554994466765,0.00044934210454910113
17,ko:K07106,0.0002113190535321478,0.00020819983923157993,0.00023883572137440535,0.00023661009369976816
18,ko:K01696,0.0006601204719861352,0.0006787499285992245,0.0005602263895774887,0.0005491959055600125
19,ko:K03644,0.00045463784945630475,0.0004506705190109665,0.0005000350613572621,0.0005036104746637269
20,ko:K09808,0.0005701589320538789,0.0005831606291507782,0.0004835341910698256,0.0004471713697445161
21,ko:K09810,0.0002761235632820055,0.0002585585565841058,0.00039353916477899464,0.0004080981432619856
22,ko:K00783,0.00023526854626579127,0.0002040479807706879,0.0004531414527059755,0.0004960129028476793
23,ko:K07154,0.0002642494450359134,0.0002683719008901568,0.00023206772880964962,0.00021924421526308798
24,ko:K12942,0.0001509421810943912,0.0001558839704377253,0.00010377915969574161,8.791475958569359e-05
25,ko:K06173,0.0005945109372704406,0.000571872907643037,0.0007616174546421168,0.0008096840821102163
26,ko:K03181,7.043968451071579e-05,6.257980239023525e-05,0.00012158577490043978,0.00011287820983842145
27,ko:K03723,0.001797822004954941,0.0019755642975667806,0.000602511298641799,0.0005665617839966929
28,ko:K07278,0.00027652607576492415,0.00028797100240285123,0.0001638565887317894,0.00015195143632095197
29,ko:K03315,0.00022681578412450532,0.0002355171981119571,0.00017349257867294956,0.00018451245838972742
30,ko:K01874,0.0012824047705779628,0.001358025544703827,0.0007847555566612586,0.0007749523252368554
31,ko:K05952,2.0125624145918818e-05,1.337054751303908e-05,5.9221253097966706e-05,6.946351374672083e-05
32,ko:K02346,0.0006291270108014198,0.0006340695558748302,0.000566223742967951,0.0005188056182958221
