,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K03703,0.0010953880845524034,0.0011548793353457325,0.0006546404780583037,0.0005177485081255273
1,ko:K13038,0.0006027843609817189,0.0006212961286359497,0.0005319875536551956,0.00041955482554999624
2,ko:K00134,0.0009488371396464678,0.0009450846292995334,0.0009461525330313444,0.0009194499368436088
3,ko:K01889,0.000753079308129778,0.0007496079056776649,0.00074004165539468,0.0008123295558521204
4,ko:K00088,0.0009809285874360892,0.0010173712901390456,0.0007581102582103898,0.0005534553017893567
5,ko:K02454,0.0003102173286330065,0.0003299736734923045,0.0002130759585641638,0.0001339004762393605
6,ko:K00162,0.0003588893577805991,0.0003536998008846992,0.0003625979484173143,0.0004284815239659536
7,ko:K01153,0.001281518481732203,0.0013940597241592274,0.0004921163939864919,0.0003213611429744652
8,ko:K00812,0.0004947431534233295,0.0005069682205983034,0.00044446197138268506,0.00036599463505425204
9,ko:K08994,7.32754724529686e-05,6.953226239931573e-05,7.764381652404143e-05,2.67800952478721e-05
10,ko:K21573,0.0008873285313830276,0.0009716466462102342,0.00032542857011188495,0.0001071203809914884
11,ko:K03321,0.0008194016335616623,0.000860647648713478,0.0005516158513330635,0.00033921453980637994
12,ko:K06213,0.0005279043161392703,0.0005437288459347607,0.0004127651722501036,0.0003481412382223373
13,ko:K02528,0.0006134815102449261,0.0006023127819896907,0.0007460930623431892,0.000861426397139886
14,ko:K00797,0.0003134264734119692,0.00031220046935601266,0.00030740174030886587,0.0002410208572308489
15,ko:K15726,0.0006033192184448801,0.0006546382032455943,0.0002004893576592641,6.248688891170157e-05
16,ko:K03924,0.0006765946908978472,0.0006759929402649239,0.0006872159356121364,0.000437408222381911
17,ko:K01468,0.00023266299647475405,0.00023639746849595685,0.00020090842282699143,0.00012497377782340314
18,ko:K07114,0.0007921239029404825,0.0008122623210843046,0.0006765184197642058,0.0003838480318861668
19,ko:K22205,5.509031870551659e-05,5.5255025514041657e-05,7.224961571033114e-05,8.03402857436163e-05
20,ko:K21572,0.0012280327354161633,0.0012971423849602792,0.0008380073943820308,0.0002945810477265931
21,ko:K00962,0.0013339345131219169,0.0014371929518040664,0.0006912343321503061,0.0006962824764446746
22,ko:K00147,0.0005674837684131359,0.0005857334221477437,0.00048372077935014983,0.00041955482554999624
23,ko:K00508,3.8509737347545576e-05,4.035438188120851e-05,3.892484165194175e-05,3.570679366382947e-05
24,ko:K00347,0.00014013265534801287,0.00014401510779395347,0.00011998857925492925,0.00012497377782340314
25,ko:K02434,0.0008466793641828407,0.0008775855692991184,0.0006399847859079803,0.0006248688891170157
26,ko:K00942,0.0004669305653389917,0.0004335121627878801,0.0007319111714432291,0.0008926698415957367
27,ko:K20276,0.002541642664937995,0.002860662806054018,0.0003578526076676386,0.00014282717465531787
28,ko:K02031,0.001175616704026451,0.0012075347954679967,0.0009793944267570817,0.0006025521430771223
29,ko:K01966,0.00033749505925418467,0.00035216776861618797,0.0002336305933514762,0.00019638736515106207
30,ko:K01714,0.0007760781790456727,0.000763632520220791,0.000890862061581362,0.0008123295558521204
31,ko:K02881,0.0003273327674541381,0.00026108111605617067,0.0007513882764940463,0.0010042535717952037
32,ko:K02316,0.001296494490700693,0.0013555103696582056,0.0007746399343512855,0.000705209174860632
33,ko:K16089,0.00046906999519163257,0.0005014757219335351,0.00024231555035797322,0.0001071203809914884
34,ko:K01868,0.0012708213324689977,0.0013569486871868868,0.0007500851910612663,0.0007364526193164827
35,ko:K03043,0.0026079649903698785,0.0028629160343638244,0.0007844748722696075,0.0007453793177324401
36,ko:K02033,0.0010552737748153749,0.0010529543693967808,0.001092760918112629,0.0007855494606042483
37,ko:K01495,0.00034337849134894914,0.00031264459573172474,0.0005276737841270001,0.0005534553017893567
38,ko:K01883,0.0009477674247201475,0.0009808469889291127,0.0007167875843242932,0.000691819127236696
39,ko:K11753,0.0006140163677080863,0.0006134363141520195,0.0006853688990691782,0.0007230625716925467
40,ko:K18954,0.00017650296284291674,0.0001731726155425327,0.00020619587415203168,0.00015175387307127524
41,ko:K11527,0.0003856322309386171,0.0004165579439866177,0.00017212292240407386,8.03402857436163e-05
42,ko:K00346,0.00014494637251645607,0.00014494410608443351,0.00011329836899697344,0.0001071203809914884
43,ko:K08682,4.974174407391307e-05,4.7550044078524166e-05,8.263150449016709e-05,8.926698415957367e-05
44,ko:K02123,0.0002112686979483401,0.0002223158101981522,0.0001231671535910068,0.0001339004762393605
45,ko:K02124,5.776460602131838e-05,5.042260458198255e-05,0.00011987402630778023,0.00017853396831914734
46,ko:K03701,0.002143173854883529,0.0023382723989229634,0.0008215651929086973,0.0006248688891170157
47,ko:K03640,0.00019575783151668959,0.00018094278984053997,0.00032885012278683246,0.00044633492079786835
48,ko:K07497,0.0021918458840311044,0.0021167266794129744,0.002811350101426217,0.0033742920012318585
49,ko:K01894,0.00011232006726367443,0.00010780454723475496,0.00012322342448562023,4.4633492079786835e-05
