,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K03711,0.00031801987182189946,0.0002726620134341671,0.0006411084759536458,0.0006932737100887977
1,ko:K03770,0.0005397044296564051,0.0005751273821848566,0.00032294249230343283,0.000306984668674005
2,ko:K01869,0.0018460112873254044,0.001995893883136112,0.000805665793866999,0.0008301377082059572
3,ko:K03404,0.00012285585924979943,0.0001313016041509195,7.148755477789043e-05,5.883872816251766e-05
4,ko:K01772,0.00046467622040976034,0.0004687189027544493,0.00046898842362655017,0.00046303520858329066
5,ko:K07278,0.0002955794104460126,0.00030838769752795133,0.0001763513397003573,0.00017395797891526967
6,ko:K03186,0.00016660342536642568,0.0001548199333897429,0.00027038950560521997,0.0002929145380264465
7,ko:K17103,0.00027676569030259324,0.00026424743606385425,0.00036551313233388824,0.0003811726302702227
8,ko:K06894,0.0006974676732686941,0.0007762378538913327,0.0001523687830035832,0.00012151476468346054
9,ko:K03525,0.0002964860957541296,0.0002808054313941473,0.00038320210737675996,0.00039652186370392294
10,ko:K01756,0.0007620690014719976,0.0007860894034234018,0.0006048632158780993,0.0006190857484925783
11,ko:K02108,0.0005771051986162141,0.0005581945996441047,0.0007031919079462191,0.0007700198772572981
12,ko:K07180,0.00019063058603151561,0.0002051087776613756,0.00011042134415685605,8.697898945763486e-05
13,ko:K07678,0.00014937640451221016,0.00016047282988667096,6.828746221843759e-05,3.837308358425065e-05
14,ko:K02674,0.0002631654106808437,0.00028881758747396674,7.966758397030483e-05,5.372231701795091e-05
15,ko:K06923,0.00012648260048226583,0.00012436199580241448,0.0001362489297338301,0.00012535207304188554
16,ko:K01586,0.0007228548618959549,0.0007463550505947058,0.0006013568694246583,0.0005500141980409258
17,ko:K00228,0.00019063058603151564,0.0001868115624189509,0.00021469870712743366,0.00021233106249952027
18,ko:K09800,0.0007593489455476514,0.0008372107243560582,0.00022436045335817205,0.00021744747364408696
19,ko:K03406,0.003207852620116455,0.0033801108589826276,0.0019783750994629705,0.0014645726901322343
20,ko:K19124,5.621448910322933e-05,5.5653310058207005e-05,5.333854425681712e-05,4.0931289156534035e-05
21,ko:K06997,0.00037695441684947885,0.0003576696250083505,0.000535545606197143,0.0005346649646072258
