,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K22227,5.8154929929304824e-05,5.8007459737082525e-05,5.350192371040096e-05,5.211494385157666e-05
1,ko:K01925,0.000761409907321828,0.0007846765242363377,0.0005953890969540033,0.0005971503982993146
2,ko:K24180,0.0003541255526966612,0.00035047436631831415,0.0003907104026969254,0.00040714799884044304
3,ko:K03438,0.0006500961754640193,0.0006421552680881093,0.00070305139226412,0.0007252663019344398
4,ko:K02355,0.0017156703554744926,0.001832797184371136,0.0009122425388006425,0.0008913826854613385
5,ko:K02014,0.004022082885763562,0.004330418868620511,0.0019073288984058825,0.0016047059794297787
6,ko:K00620,0.0003729109939796668,0.00038025724630516935,0.00032885569220863353,0.0003126896631094598
7,ko:K02860,0.00033953685893432724,0.0002986467932478986,0.0005908356241798159,0.0006427509741694432
8,ko:K00645,0.0005385825984861761,0.0005300124885958679,0.0005887935995507994,0.0005493783664353698
9,ko:K01961,0.0006395043841023229,0.0006639699481357642,0.0005078002035779453,0.0005189779825219504
10,ko:K03495,0.0010845594664135225,0.0011540881227557855,0.0006415627816322704,0.0006579511661261536
11,ko:K03501,0.00042766855686842846,0.0004043766265072908,0.000635649342402842,0.0006742370860797712
12,ko:K03407,0.0007474207489195896,0.0007961131988957742,0.00037936229989929973,0.0003311470390568933
13,ko:K03313,0.00027818440708451026,0.0002825336946134388,0.00023843425456388713,0.00021497414338775332
14,ko:K05366,0.0011177337563388296,0.0012004075690855898,0.0005281134463178068,0.0004994348785776096
15,ko:K00133,0.0006850690714696145,0.000682137931441985,0.000679832100141904,0.0007013802860024673
16,ko:K07138,5.01611251280258e-05,5.0682077686305766e-05,4.8380742495209184e-05,4.560057587012957e-05
17,ko:K12340,0.0006291124378606617,0.0006413982053143027,0.000484696665026556,0.00046686303867037466
18,ko:K01704,0.0003309435187729524,0.00030455553871992265,0.0005405276164260691,0.0005515498224291854
19,ko:K13747,0.00013749344258199867,0.00013568331894175294,0.00012389148627993133,0.00012594444764131024
20,ko:K01998,0.0006121256026579434,0.0006188249392277021,0.0005968022207373347,0.0005233208945095822
21,ko:K02394,0.00019784666883165502,0.00019649206326843405,0.00018440673953876567,0.00018131657548361025
22,ko:K02851,0.0003751092903000186,0.00037967383575714526,0.0003591197727555295,0.0003300613110599855
23,ko:K07307,6.255152257000825e-05,5.843549724098525e-05,9.866733186826327e-05,0.00010422988770315332
24,ko:K07306,0.00018525642626964102,0.0001987861005669304,8.283213080512213e-05,7.8172415777365e-05
25,ko:K00969,0.00040028977542404796,0.0003716401354169927,0.0005863225745581078,0.0006210364142312872
26,ko:K07263,0.0007957832679673295,0.0008449308000526249,0.00047421659261734,0.00038869062289300955
27,ko:K01620,0.0002625964877220157,0.00026407324440063697,0.0002651260930252826,0.0002649176312455141
28,ko:K07182,0.0002715895181234547,0.0002855893644811566,0.0001727004045028547,0.00016285919953617687
29,ko:K09155,7.753990657240637e-05,7.968656918741624e-05,6.23412562433602e-05,6.405795181756297e-05
30,ko:K07493,0.0006676825460268331,0.0006715969366839553,0.0006623205503318442,0.0006253793262189193
31,ko:K07003,0.000492818065998852,0.0005288456674998198,0.00022630711686838904,0.00018891667146196512
32,ko:K07133,0.00037211161349953845,0.00037739960090544926,0.00032640927443608014,0.00032246121508163074
33,ko:K00342,0.0005341860058454716,0.0005578547287963454,0.0003799257122134741,0.0003561187829857738
34,ko:K03406,0.003760885313881658,0.00395831413733644,0.002299469259793956,0.002023796986236202
35,ko:K12063,6.075291648972048e-05,6.636409228658581e-05,2.7412792591050728e-05,3.0400383913419705e-05
36,ko:K07636,0.0005739551847318363,0.0005956408438205856,0.0004369498507376318,0.00036914751894866806
37,ko:K03688,0.0004722340186355588,0.0004889239347514812,0.00031412636408900127,0.00028880364717748697
38,ko:K01153,0.001420099422947211,0.0015475886361745888,0.0005430360559806342,0.0005005206065745172
39,ko:K00600,0.0008817166695810782,0.0009024751871876207,0.0007324540982623118,0.0007339521259097021
40,ko:K14698,0.00020304264195248654,0.00021716277119711777,0.00012433205107372584,9.771551972170623e-05
41,ko:K01990,0.002586195698333706,0.002534975191974498,0.0030188296464707955,0.0028435216239016173
42,ko:K03583,0.000514801029202369,0.0005627444098907499,0.00017678040476758807,0.0001606877435423612
43,ko:K02491,5.615647872898506e-05,5.953986446635711e-05,3.584145669910105e-05,3.2571839907235406e-05
44,ko:K00990,0.0005014114061602267,0.0005414293608085047,0.0002208547684036163,0.00016937356751762388
45,ko:K02195,0.0001388923584222223,0.00013285309231452424,0.00018790280133284903,0.00018023084748670237
46,ko:K03832,0.0004948165171991732,0.000466828973918353,0.0006573896731882815,0.000612350590256024
47,ko:K20276,0.002314806025330356,0.002605842056010316,0.00029998952964139353,0.00021931705537538463
48,ko:K00024,0.00038230371462116955,0.0003772152858236974,0.00040725173727936014,0.00041474809481879766
49,ko:K01042,0.00021383427843421312,0.0002180020902884005,0.00017135604821324322,0.0001737164795052553
50,ko:K03326,0.00010651744897704267,0.00010947097243941,8.420778479829936e-05,8.034387177118069e-05
51,ko:K07658,0.00016267392770602713,0.00015230975792786844,0.00023672597880714275,0.00023668870332591008
52,ko:K18369,7.554145537208656e-05,7.497511011420918e-05,7.549868200483561e-05,7.817241577736498e-05
