,ko_id,abund_by_num_reads,abund_by_nts_covered_in_reads,abund_by_mean_cov,abund_by_median_cov
0,ko:K18139,0.0003261940771627134,0.00033664239490232027,0.00024308556392457284,0.00021637602296585142
1,ko:K06888,0.0003091718134272801,0.0003289038879884551,0.00016845408825077478,0.00014139423282917007
2,ko:K04079,0.0007701584673787154,0.000816069366896117,0.0004499785125081145,0.0004413213933758938
3,ko:K19092,9.916458292385899e-05,7.47457420875366e-05,0.0002538860334996441,0.0002999271605467243
4,ko:K01810,0.0009631434341467055,0.0009967305494513992,0.0006879702632469885,0.000679120784952228
5,ko:K14682,0.00013934504267145063,0.00014310431271137808,0.00011135326861088133,0.0001071168430524015
6,ko:K01754,0.0007014756125392378,0.0007211832971282558,0.0005916930940148076,0.0005537940785809167
7,ko:K01696,0.0006830678157090593,0.000700383891778593,0.0005748027438118726,0.0005441535627062002
8,ko:K02458,5.542132378978151e-05,4.5835307663081613e-05,0.00012233391285482943,0.00013282488538497793
9,ko:K00075,0.0005783611004062224,0.0005788632415977782,0.0006192384440349547,0.000644843395175459
10,ko:K01921,0.0007458126715710623,0.0007535957415028156,0.0007247034838804381,0.000731608038047905
11,ko:K07289,0.00024860422385701944,0.00026339880695358954,0.0001304402109115067,0.00011889969578816565
12,ko:K01497,0.0001925891001694909,0.0001830199868455333,0.0002577800299867595,0.0002817172972278161
13,ko:K05524,7.83815865026908e-05,6.216444708159972e-05,0.00019410035918364274,0.0002078066755216591
14,ko:K10763,9.698731663211746e-05,9.147605921782398e-05,0.00013510620238728092,0.00012746904323235783
15,ko:K03182,0.000318870545090492,0.0003346078507926331,0.00022461146899245004,0.0002120913492437554
16,ko:K01872,0.001724988702956949,0.001856489074071323,0.0008091383299394641,0.0008237285230729704
17,ko:K02670,0.0001056963817990831,0.0001046907927160281,9.506642714852323e-05,8.783581130296924e-05
18,ko:K02419,0.0002262377610418583,0.00021486535295082648,0.0002944053922057344,0.0002999271605467244
19,ko:K00411,0.00010490464860208623,9.221808716590854e-05,0.000168845226795352,0.00017245811731436662
20,ko:K03529,0.0013554472332586573,0.001486212603416496,0.0004516034962281751,0.0004049016667380777
21,ko:K05916,0.00013538637668646626,0.00013963397468588534,0.0001222020352145939,0.00010283216933030544
22,ko:K02355,0.0018075268887438743,0.001933329687743999,0.0009648714552435458,0.0009190625133896084
23,ko:K02437,0.00020921549730642597,0.00017259992364773664,0.00045867368309133425,0.0004970221517631428
